mean_cosine,nbr_entropy,llm_entropy,llm_max,per_paper_WR,per_paper_RW,per_paper_net
0.2952984,0.4816443104106193,3.087462841250339,0.8,0,0,0
0.4501813,0.40482880137195526,3.2760438650771997,0.8,1,2,-1
0.5050865,0.48745671832828563,3.2871755531608597,0.9,0,0,0
0.6020491,0.3737614264901996,3.014091089055423,0.8,1,0,1
0.42073908,0.4484001181536551,3.200710708380031,0.7,1,0,1
0.29670733,0.4705726620862126,3.5849625007211565,0.4,0,0,0
0.49081597,0.2717411381044691,3.1372517869479233,0.9,1,0,1
0.47282696,0.3548897912336139,3.0530201924480456,0.7,0,0,0
0.4007267,0.2291226986886002,3.182490186751775,0.7,0,1,-1
0.47348514,0.2581337207674779,3.239018329975255,0.5,1,0,1
0.45550114,0.23872626745146833,3.032944020615957,0.9,1,2,-1
0.4697301,0.45839599067906694,1.9689250793612645,0.9,2,0,2
0.55153626,0.3811961744122708,0.9967916319816367,0.8,0,2,-2
0.54465413,0.3766715365606242,-0.0,0.9,0,2,-2
0.5040591,0.42891196670068354,1.9926140680171258,0.8,0,0,0
0.42415962,0.31185537626162374,-0.0,0.9,1,0,1
0.45917174,0.2916811303367026,3.017242201464186,0.9,0,0,0
0.49837643,0.4468020564322204,2.960262111691997,0.9,0,0,0
0.39506295,0.3441432147404308,3.079710276317337,0.9,0,1,-1
0.4245411,0.36898575648369447,2.9736746195753727,0.8,2,0,2
0.39155424,0.3855561915432357,2.915493095582791,0.9,1,1,0
0.54069936,0.32654101008368736,2.8798554875455857,0.9,1,1,0
0.5533991,0.38476946056226,2.908173336682674,0.9,1,0,1
0.46317753,0.4062549257411717,3.0808978136193588,0.8,0,0,0
0.42356277,0.42890150844768093,3.1489444208309094,0.6,0,0,0
0.37665394,0.423881630881469,2.8798554875455857,0.9,0,1,-1
0.27967587,0.3704774380299938,3.1136495655936938,0.8,1,0,1
0.46715534,0.4898009927857797,3.6556390622295667,0.3,1,1,0
0.45940208,0.1948642370522997,2.9276073019174915,0.9,2,0,2
0.46284693,0.42205472841181196,3.0756067861089065,0.7,1,1,0
0.32215127,0.45120864012120654,3.0,0.8,0,0,0
0.38825008,0.26171962971502616,2.9830749314332756,0.8,0,1,-1
0.5566277,0.20472936326058563,3.1570914161644237,0.7,1,0,1
0.44725597,0.46802068443438644,3.5086949695628418,0.4,1,2,-1
0.3157251,0.4267235089182347,3.0315513539183025,0.9,0,1,-1
0.4820967,0.3805935234276233,3.1914280318460246,0.8,0,0,0
0.5044154,0.41875055151971796,3.041852172775122,0.9,1,2,-1
0.410609,0.33776039460679486,2.919842454881336,0.9,0,1,-1
0.46156096,0.39137458598607194,3.154222184683522,0.8,1,1,0
0.30958036,0.39884173406772955,3.414717001462482,0.5,1,1,0
0.42604005,0.4465149387797451,3.01867904060296,0.9,0,1,-1
0.37072587,0.47469699398818177,2.8955933144511468,0.9,2,0,2
0.35319915,0.440563595774359,3.1301249653149705,0.7,2,0,2
0.3821158,0.3420419221534058,3.028991962451992,0.8,1,0,1
0.51442677,0.37479978903248395,2.9333760404085045,0.9,0,1,-1
0.43630856,0.31259069242805326,3.181276369602582,0.6,1,0,1
0.4541302,0.34171419280078863,3.0541625260016594,0.95,0,1,-1
0.45550987,0.3915162222887806,3.1937066151672147,0.8,0,0,0
0.41118705,0.29744950173834733,2.9638561897747246,0.8,0,0,0
0.3491701,0.48486113988124624,3.463280517810811,0.6,0,1,-1
0.47746593,0.41059932494947077,3.1462406251802895,0.9,0,0,0
0.29679602,0.42955370317816255,3.01867904060296,0.9,2,0,2
0.50028837,0.3811302788219358,3.01867904060296,0.9,0,0,0
0.38855672,0.38629653476990405,2.910850294564907,0.9,1,0,1
0.48079672,0.3941329800155639,2.927607301917491,0.9,1,0,1
0.4188254,0.3830003770918395,3.1292830169449664,0.8,1,0,1
0.34082866,0.503918236932514,-0.0,0.9,0,1,-1
0.32070687,0.3993588870674744,0.7219280948873623,0.8,1,0,1
0.47657654,0.44075616850570715,1.9367376372690068,1.0,0,0,0
0.42836848,0.33458303497670094,1.5751145914106575,0.8,1,0,1
0.45397395,0.39264055884229343,1.5294283316328894,0.8,1,0,1
0.451508,0.3773531948591984,3.085647092148893,0.9,2,0,2
0.43971807,0.34274004768504357,3.6038561897747243,0.4,1,1,0
